Analyse de l'image : IMG_20190829_140446.jpg
Résultats de la prédiction :
- Classe 989 : 0.00%
- Classe 990 : 0.00%
- Classe 991 : 0.00%
- Classe 992 : 0.00%
- Classe 993 : 0.00%
- Classe 994 : 0.00%
- Classe 995 : 0.00%
- Classe 996 : 0.00%
- Classe 997 : 0.00%
- Classe 998 : 0.00%
- Classe 999 : 0.00%
